id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1.1390746106593483e+19,0,14102101,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ed20ddc0,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
1.7945757478741131e+19,0,14102102,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7e8423a9,6e1e2240,1,0,16071,320,50,1784,2,175,100081,95
1.2680062888531988e+19,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,77bbbdcf,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
6.315304211711081e+18,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3623f33a,36d749e5,1,0,15703,320,50,1722,0,35,-1,79
3.82875756023523e+18,1,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cefc65fa,a8d2c4cf,1,0,15707,320,50,1722,0,35,-1,79
4292640778703144.0,0,14102100,1002,0,75f43c5a,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,92bf2148,8f57e416,37d3900c,0,0,21665,320,50,2493,3,35,100233,117
3.9748275385538883e+18,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3dd2b996,36d749e5,1,0,17614,320,50,1993,2,1063,-1,33
6.371902097223601e+18,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1533710f,5e42d307,1,0,20362,320,50,2333,0,39,-1,157
1.6864779304114715e+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,feaae464,711ee120,1,0,15708,320,50,1722,0,35,100084,79
1.7308020682078065e+19,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,e69a444c,2347f47a,8ded1f7a,a99f214a,aeaa612b,7abbbd5c,1,0,21647,320,50,2487,1,547,-1,51
4.883209927006536e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,aa50890c,d9b5648e,0f2161f8,a99f214a,66341c0c,e0931fec,1,0,21647,320,50,2487,1,547,100210,51
1.5798668895393081e+19,0,14102101,1002,0,9e8e8d09,16a36ef3,50e219e0,ecad2386,7801e8d9,07d7df22,da89e75b,18dcbad7,a12e847c,0,0,17081,320,50,1921,3,47,100077,23
9.582755345668215e+18,1,14102100,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,20c2620a,bf539746,1,0,19666,300,250,2253,2,303,-1,52
4.804620899100719e+18,1,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,6332421a,1,0,15705,320,50,1722,0,35,-1,79
1.4505591473255889e+19,0,14102100,1005,0,e2547d3b,986e2317,72722551,ecad2386,7801e8d9,07d7df22,a99f214a,9f4385a0,ce576f14,1,0,19772,320,50,2227,0,687,100077,48
1.5917087456071426e+19,1,14102102,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,184b116f,8f5c9827,1,0,20093,300,250,2295,2,35,100081,23
7.264868449119683e+18,0,14102101,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b88d8f20,711ee120,1,0,17614,320,50,1993,2,1063,-1,33
1.0729406312953629e+19,0,14102102,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,f69fb51f,5347522c,1,2,21647,320,50,2487,1,547,100087,51
8.387775636433564e+18,0,14102101,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,a167aa83,9d8aab49,158e4944,4,0,21665,320,50,2493,3,35,100050,117
1.414541403538137e+19,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,00042576,9c37cfbf,76dc4769,1,0,21647,320,50,2487,1,547,-1,51
4.754469355349018e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d4e992b3,d787e91b,1,0,15707,320,50,1722,0,35,100084,79
1.3096266450258928e+19,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,1a7d78d3,d9b5648e,0f2161f8,a99f214a,706c2b4f,aad45b01,1,0,20743,320,50,2394,0,175,100111,116
1.4204706621124495e+19,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,aefd53ad,93a90f85,1,0,21611,320,50,2480,3,297,100111,61
1.764369012991161e+18,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,f32ac649,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
9.255009053305053e+18,1,14102102,1005,0,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d7061539,1f0bc64f,1,0,17914,320,50,2043,2,39,100084,32
3.5782990224599977e+18,1,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,57b83c40,cd2c6ca3,158e4944,1,0,6558,320,50,571,2,39,100050,32
6.70432713300441e+18,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9b1fe278,81b42528,1,0,17653,300,250,1994,2,39,-1,33
1.5266921682798647e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,b9e5dda1,744ae245,1,0,20633,320,50,2374,3,39,-1,23
2.948610297242298e+18,0,14102100,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6f16eda8,8a4875bd,1,0,6616,320,50,576,2,35,100131,32
8.530008855294535e+18,0,14102102,1002,0,763a42b5,4c26e9ba,50e219e0,ecad2386,7801e8d9,07d7df22,b39b44b6,e8d7d90e,cccf3cf5,0,0,16920,320,50,1899,0,431,-1,117
1.1765908229054956e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,348533f2,6f1a5911,1,2,15704,320,50,1722,0,35,-1,79
1.2177314013489293e+19,0,14102103,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,974e3a92,450aace5,1,0,19771,320,50,2227,0,687,100075,48
1.0887725509226656e+19,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,39947756,2347f47a,cef3e649,c945c49c,7efe4d66,be74e6fe,1,3,21647,320,50,2487,1,547,-1,51
4.383223670303014e+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,6e9002c1,2347f47a,0f2161f8,6d98789b,d66b1fe5,8a4875bd,1,0,20352,320,50,2333,0,39,100111,157
2.4286777179079654e+18,1,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,44851acb,5db079b5,1,2,15701,320,50,1722,0,35,-1,79
1.0705246276422607e+18,1,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,a99f214a,bca8f26d,ecb851b2,1,0,15703,320,50,1722,0,35,-1,79
8.087395653058878e+18,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c813a58a,8a4875bd,1,0,15699,320,50,1722,0,35,100084,79
1.2758020398671225e+19,0,14102102,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,aa4cd083,d4897fef,1,0,21647,320,50,2487,1,547,-1,51
1.6137425470944987e+19,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,a0f5f879,1,0,15707,320,50,1722,0,35,-1,79
1.1497236441894125e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ef3a837a,c6263d8a,1,0,15703,320,50,1722,0,35,-1,79
1.283814453542811e+19,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,8a4875bd,1,0,15701,320,50,1722,0,35,-1,79
2.6986701464313876e+18,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5c50f470,b50d2bf4,1,0,15702,320,50,1722,0,35,100084,79
9.380268148625947e+18,0,14102101,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4e46bcd2,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
1.2068721790405292e+19,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,6c29cf74,4fc5c52c,1f0bc64f,1,0,19251,320,50,2201,3,35,-1,43
2.0887956947734769e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,992b3885,36d749e5,1,0,15708,320,50,1722,0,35,-1,79
1.2179789498538766e+19,0,14102102,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,1ccf4d07,33c9c797,1,0,19251,320,50,2201,3,35,-1,43
4.386127597744462e+18,0,14102100,1008,5,85f751fd,c4e18dd6,50e219e0,77571dab,7801e8d9,07d7df22,4a78b203,b44b68f4,4f18ef0b,1,0,17875,320,50,2036,3,47,100111,156
1.0283035766008072e+19,0,14102100,1002,0,84c7ba46,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c357dbff,60b7cf12,373ecbe6,0,0,21688,320,50,2496,3,167,100191,23
6.278478449430613e+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,67e1df07,521f95fe,1,0,20596,320,50,2161,0,35,-1,157
9.640370231296897e+18,0,14102102,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,84ebbcd4,1,0,17654,300,250,1994,2,39,-1,33
2.07869745551778e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,2203a096,1,0,15704,320,50,1722,0,35,-1,79
1.917727191182927e+18,1,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9d815988,76dc4769,1,0,15699,320,50,1722,0,35,100084,79
1.1686067108503351e+19,1,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,ece1476a,d787e91b,1,0,18993,320,50,2161,0,35,-1,157
1.4632544577654684e+19,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d7827f48,99115329,1,0,15706,320,50,1722,0,35,-1,79
5.532381460590158e+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,851e0632,2347f47a,0f2161f8,8b52acda,cd5a6a20,f8497b2b,1,0,20596,320,50,2161,0,35,100034,157
1.5431515999352816e+19,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,1779deee,2347f47a,f95efa07,a99f214a,327fec49,2891f384,1,0,21647,320,50,2487,1,547,100160,51
1.5416989906250318e+19,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3052bb36,ff065cf0,1,2,15704,320,50,1722,0,35,100083,79
1.5219260685069095e+19,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,83a8f089,1b13b020,1,0,21611,320,50,2480,3,297,100111,61
1.4818266920233437e+19,0,14102102,1005,1,78b4322c,2135cad1,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f0faae48,8b1aa260,1,0,21647,320,50,2487,1,547,100021,51
7.192349300885695e+17,1,14102100,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b43a0c4d,76dc4769,1,0,19950,320,50,1800,3,167,100075,23
1.3864157547783199e+19,0,14102102,1002,0,763a42b5,4c26e9ba,50e219e0,ecad2386,7801e8d9,07d7df22,4049d65f,0a7b0677,43e7b962,0,0,6360,300,50,544,3,39,-1,23
1.4789569641818282e+19,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,ca52141c,bbeedfee,1,0,21611,320,50,2480,3,297,100111,61
1.2820393237034273e+19,1,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,51cedd4e,aefc06bd,0f2161f8,a99f214a,6d1564d4,35e87701,1,0,21611,320,50,2480,3,297,100111,61
3.7654329082285123e+18,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,8c0dcd5a,7801e8d9,0f2161f8,44fa95ed,3fa0ad4c,be74e6fe,4,0,21665,320,50,2493,3,35,-1,117
1.7017702309721135e+19,1,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,9bf0c49c,589a99ad,1,0,19251,320,50,2201,3,35,100128,43
1.689393165834721e+19,0,14102101,1005,1,44637516,27e3c518,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7f82c9ac,375c3d47,1,0,15705,320,50,1722,0,35,100084,79
1.5899811305651298e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0306475c,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
1.299339503132999e+19,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,c046cf3c,2ea4f8ba,1,0,20508,320,50,2351,3,163,-1,61
1.2704267738021032e+19,0,14102102,1005,1,791b5571,fd13bc73,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,73a104fd,76dc4769,1,0,16208,320,50,1800,3,167,-1,23
1.0758539776348918e+19,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,be7bbf93,2347f47a,cef3e649,8794e7fe,f728f06a,1b13b020,1,0,454,320,50,122,3,1319,-1,15
2.829078032191449e+18,0,14102102,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1841bab0,c6263d8a,1,0,17614,320,50,1993,2,1063,-1,33
1.4163519966824086e+19,0,14102101,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f848638,a8d2c4cf,1,0,20362,320,50,2333,0,39,-1,157
3.774628935778599e+18,0,14102101,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cc8d0154,158e4944,1,0,15702,320,50,1722,0,35,100083,79
1.6683203538699114e+19,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,5434bf3d,ac565e10,1af7ceb7,1,0,19251,320,50,2201,3,35,-1,43
1.417726204157132e+19,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3e790b92,8a4875bd,1,0,15702,320,50,1722,0,35,-1,79
1.3105971689746457e+19,1,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c1a8771a,3bd9e8e7,1,0,15707,320,50,1722,0,35,100084,79
1.3226472657265312e+19,0,14102101,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,796846b0,4ea23a13,1,0,17037,320,50,1934,2,39,-1,16
1.1416836206436663e+19,1,14102103,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,edd11d85,8571106b,1,0,6616,320,50,576,2,35,100131,32
1.7251253690555769e+19,0,14102102,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,84ae0da4,8a4875bd,1,0,16920,320,50,1899,0,431,100075,117
5.902883678452465e+18,0,14102100,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,b494846b,be74e6fe,1,0,17653,300,250,1994,2,39,-1,33
7.138338931702654e+18,0,14102102,1005,0,ff61c6a9,39b3d1ff,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,374c418f,8a4875bd,1,0,21647,320,50,2487,1,547,100013,51
9.255137443149484e+17,0,14102101,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a98e3a73,d787e91b,1,0,20352,320,50,2333,0,39,-1,157
6.710449810104275e+18,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,93496ff5,44801bc1,1,0,15703,320,50,1722,0,35,-1,79
1.713889467982051e+19,0,14102102,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ae33e5ab,1617d758,1,0,20312,320,50,1780,0,1711,100077,48
1.1655479482824948e+19,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,02485c02,4ea23a13,1,0,15701,320,50,1722,0,35,-1,79
2.374305193781987e+18,1,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,5db079b5,1,2,15706,320,50,1722,0,35,-1,79
7.656582834013718e+18,1,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a53420a8,8b1aa260,1,0,15703,320,50,1722,0,35,-1,79
1.6013414155916616e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6df650f6,d787e91b,1,0,15702,320,50,1722,0,35,-1,79
8.442890994024865e+18,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d5924529,7ac6007f,1,2,15701,320,50,1722,0,35,100083,79
7.331139253837252e+18,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,01837320,321f8b9d,1,0,21611,320,50,2480,3,297,100111,61
7.388041231990864e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,41d0aa21,7801e8d9,0f2161f8,a99f214a,7800bccc,368cc049,1,0,19251,320,50,2201,3,35,-1,43
3.8354783714348017e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,83f1ae43,cbb77256,1,0,21611,320,50,2480,3,297,100111,61
1.2974456875779252e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,086ef670,ecb851b2,1,0,15705,320,50,1722,0,35,-1,79
4.995798151451602e+17,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0e76be42,1ebc7efd,1,0,15704,320,50,1722,0,35,100084,79
1.1064258440035428e+19,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6f528bb5,3bd9e8e7,1,0,15699,320,50,1722,0,35,-1,79
7.111594632017108e+18,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,666d4be0,c6263d8a,1,0,15701,320,50,1722,0,35,-1,79
7.606602725216398e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ff715121,cfda8af0,1,0,15704,320,50,1722,0,35,-1,79
1.5039004606233029e+19,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,5b214ebc,8a4875bd,1,0,18993,320,50,2161,0,35,100034,157
7.064825345008872e+18,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,cee2b887,ac221d6c,1,0,21647,320,50,2487,1,547,-1,51
2.0540965734048022e+17,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,fbbccc58,2347f47a,0f2161f8,a99f214a,e92af82b,492a2eb1,1,0,20346,300,250,2331,2,39,100034,23
3.402158866488805e+18,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,879ea74a,d787e91b,1,0,17653,300,250,1994,2,39,-1,33
1.302389180728401e+18,0,14102102,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,77c48ee2,88fe1d5d,1,0,19772,320,50,2227,0,687,-1,48
7.835715888844146e+17,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3589d5bc,2cd8b8ab,1,0,6616,320,50,576,2,35,-1,32
1.6697297934436094e+19,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,2da5840d,96dfd229,68b900d9,1,0,21611,320,50,2480,3,297,100111,61
9.685577671183088e+18,1,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,eed8e244,1aa0e912,1,0,15701,320,50,1722,0,35,-1,79
2.6225392982025196e+18,0,14102102,1005,1,57fe1b20,5b626596,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,172b4b1e,8f5c9827,1,0,16071,320,50,1784,2,175,100077,95
6.172407114413088e+18,0,14102100,1005,0,1a5c1d83,5dddf09e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,475884e0,e981565c,1,0,20359,216,36,2333,0,39,-1,157
6.193541132159204e+18,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9fd9643d,d4897fef,1,0,20362,320,50,2333,0,39,-1,157
1.8591682403130314e+18,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,c0c5eb49,f2f777fb,0f2161f8,a99f214a,a863a6b4,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
3.310308058367102e+17,0,14102101,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,27ac74be,8a4875bd,1,0,16920,320,50,1899,0,431,100074,117
7.374794409233548e+18,0,14102101,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,42a6b1fd,d787e91b,1,0,19251,320,50,2201,3,35,-1,43
9.273181818088548e+18,0,14102101,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,eee5968d,394532e2,1,0,19878,320,50,2271,0,687,-1,48
1.382288128545814e+19,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,f0f221aa,b408d42a,0f2161f8,a99f214a,e9df9488,b4b19c97,1,0,21611,320,50,2480,3,299,100111,61
2.4871885346916833e+18,1,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c09470bf,3bd9e8e7,1,0,15704,320,50,1722,0,35,100084,79
2.314044738839284e+18,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,20f608af,d4897fef,1,0,4687,320,50,423,2,39,100148,32
5.133087576239983e+18,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d0a928c6,cc1e3ed4,1,0,15707,320,50,1722,0,35,-1,79
3.6956505262903726e+18,1,14102101,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e7de6582,9955990f,1,0,20093,300,250,2295,2,35,-1,23
1.0954696870664053e+19,0,14102103,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,71ed811c,be6db1d7,1,0,8330,320,50,761,3,175,-1,23
1.4165038405156129e+19,1,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,cfbd8210,d9b5648e,0f2161f8,a99f214a,6440b6bb,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
9.802502563671548e+18,0,14102102,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,14c521a3,6332421a,1,0,15704,320,50,1722,0,35,100084,79
3.8425985967248425e+18,0,14102100,1005,1,8fbe746d,35dc24d8,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ee2637ae,0eb711ec,1,0,16208,320,50,1800,3,167,100075,23
1.0220869314227194e+19,0,14102102,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,39ab3304,5096d134,1,0,18993,320,50,2161,0,35,-1,157
1.009285727265432e+19,0,14102102,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d0ab9cfc,a0f5f879,1,0,20008,320,50,2283,0,163,100076,95
1.4667686756352279e+19,0,14102102,1005,0,4b0f0061,7195bdd6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f00e266b,aaffed8f,1,0,21647,320,50,2487,1,547,100096,51
1.7197380850514798e+18,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,0eb711ec,1,0,15702,320,50,1722,0,35,-1,79
8.312646203151215e+18,0,14102102,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8145ac78,a94d1405,1,0,19771,320,50,2227,0,687,100074,48
4.850234602812029e+18,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e68eb5b0,2347f47a,0f2161f8,52fb2439,827dcbfe,cd5b1559,1,2,20596,320,50,2161,0,35,-1,157
2.232210146780588e+17,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,16eb1565,36d749e5,1,0,15706,320,50,1722,0,35,-1,79
1.1693887460886563e+19,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,96993cdb,a9fb0439,1,0,21611,320,50,2480,3,297,100111,61
1.3790385149405366e+19,0,14102102,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,a1f05554,2205dbb3,f07e20f8,4,2,21647,320,50,2487,1,547,-1,51
1.8171192180186786e+19,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,59ac940d,779d90c2,1,0,15706,320,50,1722,0,35,-1,79
1.7861616933342175e+19,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,ef707607,c6263d8a,1,0,20633,320,50,2374,3,39,-1,23
1.4832197561995297e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,85b28c93,ae637522,8ded1f7a,a99f214a,13bc9344,36b67a2a,1,0,21611,320,50,2480,3,297,100111,61
4.702575557882659e+18,0,14102102,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,6cedb0c9,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
1.6739443202639886e+19,0,14102101,1005,1,0eb72673,d2f72222,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,04103604,2203a096,1,0,15705,320,50,1722,0,35,100083,79
